2.01	1.9078	1.89764	0.743405	0.71416	-0.421043
2.02	1.91522	1.90476	0.739978	0.710856	-0.431991
2.03	1.9226	1.91185	0.736476	0.707481	-0.442879
2.04	1.92994	1.91891	0.7329	0.704035	-0.453704
2.05	1.93726	1.92593	0.729249	0.700519	-0.464465
2.06	1.94453	1.93292	0.725524	0.696932	-0.475161
2.07	1.95177	1.93987	0.721726	0.693276	-0.485791
2.08	1.95896	1.94679	0.717854	0.689551	-0.496354
2.09	1.96612	1.95366	0.71391	0.685756	-0.506848
2.1	1.97324	1.9605	0.709893	0.681894	-0.517273
2.11	1.98032	1.9673	0.705805	0.677962	-0.527627
2.12	1.98736	1.97406	0.701645	0.673964	-0.537909
2.13	1.99435	1.98078	0.697414	0.669897	-0.548119
2.14	2.0013	1.98746	0.693112	0.665764	-0.558255
2.15	2.00821	1.99409	0.688741	0.661564	-0.568316
2.16	2.01508	2.00069	0.684299	0.657298	-0.578301
2.17	2.0219	2.00724	0.679789	0.652966	-0.58821
2.18	2.02867	2.01375	0.67521	0.648569	-0.598041
2.19	2.0354	2.02021	0.670563	0.644108	-0.607794
2.2	2.04209	2.02663	0.665848	0.639581	-0.617467
2.21	2.04872	2.033	0.661066	0.634991	-0.627061
2.22	2.05531	2.03933	0.656218	0.630337	-0.636573
2.23	2.06184	2.04561	0.651303	0.625621	-0.646003
2.24	2.06833	2.05184	0.646323	0.620841	-0.655352
2.25	2.07477	2.05803	0.641277	0.616	-0.664616
2.26	2.08116	2.06416	0.636167	0.611097	-0.673797
2.27	2.08749	2.07025	0.630994	0.606133	-0.682893
2.28	2.09378	2.07628	0.625756	0.601108	-0.691904
2.29	2.10001	2.08227	0.620456	0.596023	-0.700829
2.3	2.10619	2.0882	0.615094	0.590879	-0.709667
2.31	2.11231	2.09409	0.60967	0.585675	-0.718418
2.32	2.11838	2.09992	0.604185	0.580413	-0.727081
2.33	2.12439	2.10569	0.598639	0.575093	-0.735656
2.34	2.13035	2.11142	0.593033	0.569715	-0.744142
2.35	2.13625	2.11709	0.587368	0.56428	-0.752538
2.36	2.1421	2.1227	0.581644	0.558789	-0.760845
2.37	2.14789	2.12826	0.575862	0.553242	-0.769061
2.38	2.15362	2.13377	0.570023	0.54764	-0.777187
2.39	2.15929	2.13922	0.564127	0.541983	-0.785221
2.4	2.1649	2.14461	0.558174	0.536272	-0.793164
2.41	2.17045	2.14994	0.552166	0.530507	-0.801015
2.42	2.17594	2.15522	0.546103	0.524689	-0.808774
2.43	2.18137	2.16044	0.539985	0.518819	-0.81644
2.44	2.18674	2.16559	0.533814	0.512897	-0.824012
2.45	2.19205	2.17069	0.527589	0.506923	-0.831492
2.46	2.19729	2.17573	0.521313	0.500899	-0.838878
2.47	2.20247	2.18071	0.514984	0.494824	-0.84617
2.48	2.20759	2.18563	0.508604	0.488701	-0.853369
2.49	2.21265	2.19049	0.502174	0.482528	-0.860472
2.5	2.21763	2.19528	0.495695	0.476307	-0.867482
2.51	2.22256	2.20001	0.489166	0.470039	-0.874396
2.52	2.22742	2.20468	0.482589	0.463723	-0.881216
2.53	2.23221	2.20929	0.475964	0.457361	-0.887941
2.54	2.23694	2.21383	0.469292	0.450953	-0.89457
2.55	2.2416	2.2183	0.462574	0.444501	-0.901104
2.56	2.24619	2.22272	0.455811	0.438003	-0.907542
2.57	2.25071	2.22706	0.449002	0.431462	-0.913885
2.58	2.25517	2.23135	0.442149	0.424878	-0.920132
2.59	2.25955	2.23556	0.435253	0.418252	-0.926284
2.6	2.26387	2.23971	0.428315	0.411583	-0.932339
2.61	2.26812	2.24379	0.421334	0.404873	-0.938299
2.62	2.2723	2.24781	0.414312	0.398123	-0.944163
2.63	2.27641	2.25176	0.407249	0.391333	-0.94993
2.64	2.28044	2.25563	0.400146	0.384504	-0.955602
2.65	2.28441	2.25945	0.393005	0.377637	-0.961178
2.66	2.2883	2.26319	0.385825	0.370732	-0.966657
2.67	2.29213	2.26686	0.378607	0.363789	-0.972041
2.68	2.29588	2.27046	0.371353	0.356811	-0.977328
2.69	2.29955	2.274	0.364062	0.349796	-0.982519
2.7	2.30316	2.27746	0.356736	0.342747	-0.987615
2.71	2.30669	2.28085	0.349375	0.335663	-0.992614
2.72	2.31014	2.28417	0.341981	0.328546	-0.997517
2.73	2.31353	2.28742	0.334553	0.321396	-1.00232
2.74	2.31684	2.2906	0.327093	0.314214	-1.00704
2.75	2.32007	2.29371	0.319601	0.307	-1.01165
2.76	2.32323	2.29674	0.312079	0.299756	-1.01617
2.77	2.32631	2.2997	0.304526	0.292481	-1.0206
2.78	2.32932	2.30259	0.296944	0.285178	-1.02492
2.79	2.33225	2.3054	0.289333	0.277846	-1.02916
2.8	2.3351	2.30815	0.281695	0.270486	-1.03329
2.81	2.33788	2.31081	0.27403	0.263099	-1.03734
2.82	2.34058	2.31341	0.266338	0.255686	-1.04128
2.83	2.34321	2.31593	0.258621	0.248247	-1.04513
2.84	2.34576	2.31837	0.250879	0.240783	-1.04889
2.85	2.34823	2.32074	0.243114	0.233296	-1.05255
2.86	2.35062	2.32304	0.235325	0.225785	-1.05612
2.87	2.35293	2.32526	0.227513	0.218251	-1.05959
2.88	2.35517	2.3274	0.219681	0.210695	-1.06296
2.89	2.35733	2.32947	0.211827	0.203119	-1.06625
2.9	2.35941	2.33147	0.203954	0.195522	-1.06943
2.91	2.36141	2.33338	0.196061	0.187906	-1.07252
2.92	2.36333	2.33522	0.188149	0.180271	-1.07552
2.93	2.36517	2.33699	0.18022	0.172617	-1.07842
2.94	2.36693	2.33868	0.172275	0.164947	-1.08123
2.95	2.36861	2.34029	0.164313	0.15726	-1.08395
2.96	2.37022	2.34182	0.156336	0.149557	-1.08656
2.97	2.37174	2.34328	0.148344	0.14184	-1.08909
2.98	2.37318	2.34466	0.140338	0.134108	-1.09152
2.99	2.37455	2.34596	0.13232	0.126363	-1.09386
3	2.37583	2.34719	0.12429	0.118605	-1.0961
3.01	2.37703	2.34833	0.116248	0.110835	-1.09825
3.02	2.37815	2.3494	0.108195	0.103055	-1.1003
3.03	2.3792	2.35039	0.100133	0.0952634	-1.10226
3.04	2.38016	2.35131	0.0920621	0.0874628	-1.10413
3.05	2.38104	2.35214	0.0839828	0.0796534	-1.1059
3.06	2.38184	2.3529	0.075896	0.0718361	-1.10758
3.07	2.38256	2.35358	0.0678027	0.0640116	-1.10917
3.08	2.38319	2.35418	0.0597036	0.0561807	-1.11066
3.09	2.38375	2.3547	0.0515994	0.0483441	-1.11205
3.1	2.38423	2.35515	0.043491	0.0405028	-1.11336
3.11	2.38462	2.35551	0.0353791	0.0326573	-1.11457
3.12	2.38493	2.3558	0.0272646	0.0248087	-1.11568
3.13	2.38516	2.35601	0.0191483	0.0169575	-1.1167
3.14	2.38532	2.35614	0.0110308	0.00910464	-1.11763
3.15	2.38539	2.35619	0.00291306	0.00125087	-1.11847
